EElowEtaGold	runNumber	198116	199803	0.9893	0.0011    0     0
EElowEtaGold	runNumber	199804	200048	0.9893	0.0014    0     0
EElowEtaGold	runNumber	200049	200151	0.9910	0.0020    0     0
EElowEtaGold	runNumber	200152	200490	0.9922	0.0015    0     0
EElowEtaGold	runNumber	200491	200531	0.9915	0.0021    0     0
EElowEtaGold	runNumber	200532	201656	0.9904	0.0013    0     0
EElowEtaGold	runNumber	201657	202305	0.9914	0.0012    0     0
EElowEtaGold	runNumber	202305	203002	0.9934	0.0014    0     0
EElowEtaGold	runNumber	203003	203984	0.9919	0.0018    0     0
EElowEtaGold	runNumber	203985	205085	0.9928	0.0013    0     0
EElowEtaGold	runNumber	205086	205310	0.9987	0.0016    0     0
EElowEtaGold	runNumber	205311	206207	0.9948	0.0012    0     0
EElowEtaGold	runNumber	206208	206483	0.9921	0.0014    0     0
EElowEtaGold	runNumber	206484	206597	0.9968	0.0016    0     0
EElowEtaGold	runNumber	206598	206896	0.9913	0.0016    0     0
EElowEtaGold	runNumber	206897	207220	0.9909	0.0016    0     0
EElowEtaGold	runNumber	207221	208686	0.9951	0.0011    0     0
EEhighEtaBad	runNumber	190645	190781	0.9958	0.0024    0     0
EEhighEtaBad	runNumber	190782	191042	1.0005	0.0023    0     0
EEhighEtaBad	runNumber	191043	193555	0.9982	0.0011    0     0
EEhighEtaBad	runNumber	193556	194150	0.9990	0.0011    0     0
EEhighEtaBad	runNumber	194151	194532	0.9993	0.0011    0     0
EEhighEtaBad	runNumber	194533	195113	0.9996	0.0010    0     0
EEhighEtaBad	runNumber	195114	195915	0.9997	0.0009    0     0
EEhighEtaBad	runNumber	195916	198115	0.9987	0.0009    0     0
EEhighEtaBad	runNumber	198116	199803	1.0041	0.0008    0     0
EEhighEtaBad	runNumber	199804	200048	1.0055	0.0011    0     0
EEhighEtaBad	runNumber	200049	200151	1.0097	0.0019    0     0
EEhighEtaBad	runNumber	200152	200490	1.0065	0.0013    0     0
EEhighEtaBad	runNumber	200491	200531	1.0096	0.0019    0     0
EEhighEtaBad	runNumber	200532	201656	1.0063	0.0010    0     0
EEhighEtaBad	runNumber	201657	202305	1.0116	0.0009    0     0
EEhighEtaBad	runNumber	202305	203002	1.0135	0.0012    0     0
EEhighEtaBad	runNumber	203003	203984	1.0104	0.0019    0     0
EEhighEtaBad	runNumber	203985	205085	1.0099	0.0010    0     0
EEhighEtaBad	runNumber	205086	205310	1.0202	0.0014    0     0
EEhighEtaBad	runNumber	205311	206207	1.0144	0.0010    0     0
EEhighEtaBad	runNumber	206208	206483	1.0167	0.0011    0     0
EEhighEtaBad	runNumber	206484	206597	1.0158	0.0014    0     0
EEhighEtaBad	runNumber	206598	206896	1.0162	0.0014    0     0
EEhighEtaBad	runNumber	206897	207220	1.0165	0.0015    0     0
EEhighEtaBad	runNumber	207221	208686	1.0172	0.0008    0     0
EEhighEtaGold	runNumber	190645	190781	0.9839	0.0024    0     0
EEhighEtaGold	runNumber	190782	191042	0.9886	0.0022    0     0
EEhighEtaGold	runNumber	191043	193555	0.9864	0.0010    0     0
EEhighEtaGold	runNumber	193556	194150	0.9872	0.0010    0     0
EEhighEtaGold	runNumber	194151	194532	0.9874	0.0010    0     0
EEhighEtaGold	runNumber	194533	195113	0.9878	0.0009    0     0
EEhighEtaGold	runNumber	195114	195915	0.9878	0.0008    0     0
EEhighEtaGold	runNumber	195916	198115	0.9869	0.0008    0     0
EEhighEtaGold	runNumber	198116	199803	0.9923	0.0007    0     0
EEhighEtaGold	runNumber	199804	200048	0.9937	0.0011    0     0
EEhighEtaGold	runNumber	200049	200151	0.9980	0.0018    0     0
EEhighEtaGold	runNumber	200152	200490	0.9948	0.0012    0     0
EEhighEtaGold	runNumber	200491	200531	0.9979	0.0018    0     0
EEhighEtaGold	runNumber	200532	201656	0.9945	0.0009    0     0
EEhighEtaGold	runNumber	201657	202305	0.9999	0.0008    0     0
EEhighEtaGold	runNumber	202305	203002	1.0018	0.0011    0     0
EEhighEtaGold	runNumber	203003	203984	0.9992	0.0018    0     0
EEhighEtaGold	runNumber	203985	205085	0.9987	0.0009    0     0
EEhighEtaGold	runNumber	205086	205310	1.0091	0.0014    0     0
EEhighEtaGold	runNumber	205311	206207	1.0032	0.0009    0     0
EEhighEtaGold	runNumber	206208	206483	1.0056	0.0010    0     0
EEhighEtaGold	runNumber	206484	206597	1.0046	0.0014    0     0
EEhighEtaGold	runNumber	206598	206896	1.0050	0.0014    0     0
EEhighEtaGold	runNumber	206897	207220	1.0053	0.0015    0     0
EEhighEtaGold	runNumber	207221	208686	1.0060	0.0007    0     0
